address,city,country,,,,,,,latitude,,longitude,,,property_name,,,,room_count,room_type,similar_hotel,,,,sitename,special_tag,state,uniq_id,zone
"Pirmuhani, Salimpur Ahra, Exhibition Road, Post Office Lane, Exhibition Road, 800001 Patna, India – Show map",patna,India,,,,,,,25.60977399,,85.14278815,,,World Choice Orchid Premier Hotel,,,,36,Bunk Bed in Mixed Dormitory Room,,,,,http://www.booking.com/,Share,Bihar,8da9b9b9fdeb99c11d4e0a5a21eaebc0,
"Budidha Mitta, Sannidhi Street, 517644 Srikalahasti, India – Show map",srikalahasti,India,,,,,,,13.74635752,,79.69733745,,,SSR Hotel Srikalahasti,,,,26,Standard Double Room Non AC,Hotel MGM Grand|Appanna Rest House,,,,http://www.booking.com/,Share,Andhra Pradesh,f6b67a008921d12729abb45bd766a2e0,
"House 70, Sector 56, 122001 Bādshāhpur, India – Show map",bādshāhpur,India,,,,,,,28.42683788,,77.09159626,,,Yippeerooms Premium Apartments,,,,21,Three-Bedroom Apartment,,,,,http://www.booking.com/,Share,Haryana,5ddc08b423a9a80ee06be62820def13f,
"Near Brahman Sabha, Jatharpeth, 444005 Akola, India – Show map",akola,India,,,,,,,20.71641349,,77.01620132,,,Hotel Shagun,,,,24,Deluxe Double Room,,,,,http://www.booking.com/,Share,Maharashtra,f874f9414949e1b0ce8e6e2645c1a310,
"MB-4/3, Netaji Road, Opp Netaji Stadium, Port Blair, 744101 Port Blair, India – Great location -",port blair,India,,,,,,,11.66940091,,92.74454355,,,Ross View Hotel And Resort,,,,9,Deluxe Double or Twin Room with Sea View,Andaman Galley,,,,http://www.booking.com/,Share,Andaman and Nicobar,27fe46efb9b32b9b5457d836f0bcac4b,
"Punnama Lake Road (Finifhing point), 688011 Alleppey, India – Show map",alleppey,India,,,,,,,9.501209893,,76.34312242,,,Valentines Resort,,,,8,Deluxe Queen Room,Hotel Royale Park,,,,http://www.booking.com/,Share,Kerala,34f5dd79eeee8c5cffc1b060d18a4cc6,
"A-5, Sector-49, 201301 Noida, India – Show map",noida,India,,,,,,,28.56092888,,77.36719251,,,Sweet Home,,,,18,Budget Double Room,"Vivanta by Taj - Surajkund, NCR",,,,http://www.booking.com/,Share,Uttar Pradesh,8db229802ca087473586ac292e09c437,
"PENCH Tiger reserve, Village Awargani, Turia, 480881 Khawāsa, India – Show map",khawāsa,India,,,,,,,21.73409951,,79.35573936,,,Olive Resort & Villas,,,,17,One-Bedroom Villa,,,,,http://www.booking.com/,Share,,704f6cc7cb5b9d8205bfc730b5e92097,
"Anjuthuruthu, Kollankoombu Kadavu, Poochakkal Road, Panavally, 688526 Perumbalam, India – Show map",perumbalam,India,,,,,,,9.820242733,,76.36178522,,,Grand Ayur Island Alleppey,,,,12,Deluxe Room,Kochi Marriott Hotel,,,,http://www.booking.com/,Share,Kerala,00e48290bf2bbce7eed3b415cb4b6d4f,
"Village Banota Post Office Angi Brahmana Tehsil Khandaghat District Solan Himachal Pradesh - INDIA (173215), 173215 Shogi, India – Great location -",shogi,India,,,,,,,31.02603645,,77.09171891,,,Kanwar Farm House,,,,4,Double Room with Mountain View,Ellays Dream Resort,,,,http://www.booking.com/,Share,Himachal Pradesh,ffd6525935d9dbe8e8120a6447309412,
"Lower Burtuk Road, Bojoghari,Gangtok, Sikkim, 737101 Gangtok, India – Great location -",gangtok,India,,,,,,,27.35788066,,88.61724051,,,Hotel Chitrakoot Residency,,,,23,Standard Double Room,Gangtok - The Delisso Abode,,,,http://www.booking.com/,Share,Sikkim,c1f1d1e3de4525328320c5e5af2dfb70,
"A-4, Sec54, Suncity, 122001 Bādshāhpur, India – Show map",bādshāhpur,India,,,,,,,28.43427759,,77.10725158,,,"Golf View Suncity, Gurgaon",,,,23,Budget Double Room,Hotel Golf View Suites,,,,http://www.booking.com/,Share,Haryana,1fdb467c2d92b4ffc4360052079b2570,
"Hill Top Kudle Beach, 581326 Gokarna, India – Show map",gokarna,India,,,,,,,14.53305885,,74.31458652,,,Arnav Cottages,,,,20,Deluxe Double Room,Gokarna International Beach Resort|Lotus Beach Resort,,,,http://www.booking.com/,Share,Karnataka,6ae4ab3831858142e02625d6045c559c,
"182 A/5 Umta Vado, Calangute Parking Ground, At Calangute-Baga Circle, 403516 Calangute, India – Show map",calangute,India,,,,,,,15.54568212,,73.76035057,,,Hotel Intensity Beach,,,,26,Deluxe Double Room,,,,,http://www.booking.com/,Share,Goa,427d90ec34d64251b9d98208f0ff1dde,
"773, San Minguel Vaddo, South of Anjuna Beach, 403509 Anjuna, India – Great location -",anjuna,India,,,,,,,15.56986172,,73.74466538,,,The Funky Monkey Hostel,,,,22,Deluxe Double Room,Hostel DREAMS,,,,http://www.booking.com/,Share,Goa,1ab4eca0b86129128906bb677feab8d5,
"Circuit House Road, Old Manali, 175131 Manāli, India – This neighbourhood is a great choice for travellers interested in tranquility, ambiance, and nature walks – Check location Show map",manāli,India,,,,,,,32.2515727,,77.1800303,,,Guest House Rajkiran,,,,12,Deluxe Double Room,Hotel Satkar Residency,,,,http://www.booking.com/,Share,Himachal Pradesh,48f26c387140fa66e7ba015c43818925,Old Manali
"Near Vinayaka Temple,1town,canal Road, 520001 Vijayawāda, India – Show map",vijayawāda,India,,,,,,,16.51224929,,80.61049095,,,Avs Hotels,,,,56,Large Twin Room,Hotel Ilapuram,,,,http://www.booking.com/,Share,Andhra Pradesh,e172ab2b3faaa6a9aa6448311ec8bdcb,
"658, Das Dukaan Gandhi Colony Jaisalmer, 345001 Jaisalmer, India – Show map",jaisalmer,India,,,,,,,26.91833191,,70.9215036,,,Hotel Mannat Excellency,,,,25,Deluxe Double Room,Hotel Shahi Garh,,,,http://www.booking.com/,Share,Rajasthan,25e8e6f89bf923216254b3defdfd7373,
"Nh 4 Bathu Basti Garacharma Post, 744105 Port Blair, India – Show map",port blair,India,,,,,,,11.61867829,,92.72838324,,,GB Oceania,,,,27,Standard Double Room,Andaman Galley|Sinclairs Bayview|Sea Shell Port Blair,,,,http://www.booking.com/,Share,Andaman and Nicobar,a054178dd39ec0c3edad6e613a498110,
"Mangalam Road, Aristo Junction , Thampanoor, 695001 Trivandrum, India – Great location -",trivandrum,India,,,,,,,8.489808703,,76.95328952,,,All Seasons Guest House,,,,12,Superior Double Room,Uday Suites - The Airport Hotel,,,,http://www.booking.com/,Share,Kerala,c4a574e4fb9a14211855ae3ff88dc234,
"Opp.Sangam Cinema,Near Bus Stand,G T Road,Amritsar,Punjab India, 143001 Amritsar, India – Show map",amritsar,India,,,,,,,31.63003504,,74.88587558,,,Hotel D S Regency,,,,28,Deluxe Double or Twin Room,Hotel RC Regency,,,,http://www.booking.com/,Share,Punjab,a5404cd6493cf66ecc347ad008495314,
"12/2 Adichunchangiri Road Kuvempunagar, 570023 Mysore, India – Show map",mysore,India,,,,,,,12.29355231,,76.63265347,,,Mysore Homes,,,,23,Holiday Home,Retreat|Hotel Siddharta,,,,http://www.booking.com/,Share,Karnataka,0c42953a48fc0fcd097c9edeff0457d4,
"Zen Enclave, Opp Dispensary Building Near Residency School, Residency Road, Sadar, 440001 Nagpur, India – Show map",nagpur,India,,,,,,,21.1613365,,79.07892466,,,Hotel Orient Inn,,,,24,Deluxe Double or Twin Room,Vista Rooms at Mount Road,,,,http://www.booking.com/,Share,Maharashtra,feaa323700bc0bbb358d5766ed4a52ed,
"Kunchithanny Road Aadit Anachal, 685212 Munnar, India – Show map",munnar,India,,,,,,,10.02314913,,77.04394877,,,John Holidays,,,,16,Budget Double Room,Rheinberg Town Haus|Vista Rooms at Nullatanni|Pavithram Homestay,,,,http://www.booking.com/,Share,Kerala,5d49dc14f90696db03b14933088d3bd6,
"Nh-11 Agra Jaipur Highway Near Chandrawati Group Of Institutions 2km From Keoladeo National Park Bharatpur, 321001 Bharatpur, India – Show map",bharatpur,India,,,,,,,27.19094111,,77.48058558,,,Jawahar Resort,,,,2,Double or Twin Room with Extra Bed,Iora Guest House,,,,http://www.booking.com/,Share,Rajasthan,464bfaae0e4e57347f88d115aebbbbc3,
"Thalathmane Village & Post Madikeri, Coorg, 571201 Madikeri, India – Show map",madikeri,India,,,,,,,12.41137007,,75.73705316,,,Leisure Vacations Brook Stone Villa,,,,6,Double Room,"Leisure Vacations Maxima Resort|Heritage Resort Coorg|Amanvana Spa Resort, Coorg",,,,http://www.booking.com/,Share,Karnataka,74a31ff7cd194fe35d73670b0039b090,
"Near Ladnu Haveli, Juni Bagar Chowk, Fort Road, 342001 Jodhpur, India – Great location -",jodhpur,India,,,,,,,26.29653274,,73.02240014,,,Om Heritage,,,,24,Standard Double Room,Juna Mahal Boutique Home Stay,,,,http://www.booking.com/,Share,Rajasthan,1308d7a377e522b13ef8ceef4b7d71cc,
"H.No.405/12, Plot No.9, Behind Mandovi Clinic, Porvorim, Bardez, 403521 Alto Porvorim, India – Show map",alto porvorim,India,,,,,,,15.52261959,,73.82643789,,,Horizons Shalom,,,,26,Apartment with Balcony,Hotel Fidalgo,,,,http://www.booking.com/,Share,Goa,0ebd70736a4ce2ac76ae6359718786bd,
"2/83 B ,West Car Street, 629792 Kanyakumari, India – Great location -",kanyakumari,India,,,,,,,8.083326856,,77.5499126,,,Hotel Temple Citi,,,,36,Deluxe Room,Tri Sea Hotel (P) Ltd,,,,http://www.booking.com/,Share,Tamil Nadu,624ea5942476bb4e3cd05d5eec6d5ecf,
"Ashok Marg, Near Railway Station, 311001 Bhilwara, India – Show map",bhilwara,India,,,,,,,25.34126045,,74.63328123,,,Ashoka Residency Hotel,,,,30,Deluxe Double Room,Hotel City Plaza,,,,http://www.booking.com/,Share,Rajasthan,e2d5d59489d720ae094cd7bcbda6aeda,
"Main Ranthambore Road, Ranthambore, 322001 Sawāi Mādhopur, India – Show map",sawāi mādhopur,India,,,,,,,26.01603729,,76.36392008,,,Hotel Vanya Mahal,,,,69,Deluxe Room,"Anuraga Palace, A Treehouse Palace Hotel",,,,http://www.booking.com/,Share,Rajasthan,e64f79d13f343039717771f43b05845c,
"314 'C' Cross , OMBR Layout , Bhuvanagiri , Banasavadi, 560043 Bangalore, India – Show map",bangalore,India,,,,,,,13.01636476,,77.65214446,,,Infant Abode Villa,,,,8,Holiday Home,Howard Johnson Bengaluru Hebbal,,,,http://www.booking.com/,Share,Karnataka,029c5d3fa3fa89ebb1b06f5e8be48247,
"C-5, 2nd Floor, Beira Mar Alfran Resort, Saunta Vaddo, Baga, Bardez, Goa, 403516 Baga, India – Show map",baga,India,,,,,,,15.55792979,,73.75578314,,,Baga Beach Villas,,,,28,Holiday Home,,,,,http://www.booking.com/,Share,Goa,6be02280daccd642bfc53d5bbfe4cd35,
"Madar Gate, Kawandas Pura Ajmer (Rajasthan), 305001 Ajmer, India – Show map",ajmer,India,,,,,,,26.45655774,,74.63541359,,,Ajanta Hotel,,,,14,Small Double Room,Kanhaia Haveli|Hotel Pravasi Palace|Hill View,,,,http://www.booking.com/,Share,Rajasthan,61ff5e92666febb7343d050e176490f8,
"H.No.981/C, Tarchi Bhat, Siolim, Bardez, 403517 Siolim, India – Show map",siolim,India,,,,,,,15.6256096,,73.76347303,,,Homestay Siolim,,,,2,Deluxe Double Room with Balcony,Pleasure Beach Resort,,,,http://www.booking.com/,Share,Goa,e89453b4da1f8eee489b625584e1b766,
"Sector 22 B, Himalya Marg, 160022 Chandīgarh, India – Show map",chandīgarh,India,,,,,,,30.73189108,,76.77659367,,,The Piccadily Hotel,,,,47,Superior Double Room,Hotel Mountview,,,,http://www.booking.com/,Share,Chandigarh,cd190dc5c21d26efec4daa56de40ba61,
"Gandhi Square, 570020 Mysore, India – Show map",mysore,India,,,,,,,12.31143437,,76.65377519,,,Hotel Mysore Dasaprakash,,,,80,Deluxe Double Room,Treebo Spectrum Suites|Treebo Golden Castle,,,,http://www.booking.com/,Share,Karnataka,96044d001727f337aad76678915c37b8,
"43, Capitaine Marius Xavier Street, 605001 Pondicherry, India – Show map",pondicherry,India,,,,,,,11.93074755,,79.83134599,,,Villa Indra,,,,26,Deluxe Double Room,La Maison Radha|Hotel Karai,,,,http://www.booking.com/,Share,Pondicherry,b10094de3096803319f4e26fb3b96547,
"Durg Bhillai Road, 491001 Bhilai, India – Show map",bhilai,India,,,,,,,21.2070669,,81.352672,,,STARiHOTELS Durg Bhillai,,,,12,Executive Double Room,,,,,http://www.booking.com/,Share,Chhattisgarh,d2931c36c25d2420c1ef73d89c7affc0,
"Light House Beach,TC63/920, Kovalam, Vizhinjam P.O, 695521 Kovalam, India – Great location -",kovalam,India,,,,,,,8.384249436,,76.98027753,,,Souparnika House,,,,18,Budget Double Room,Cosmic Beach Resort|Unwind Hotels And Resorts|Ganesh House Homestay,,,,http://www.booking.com/,Share,Kerala,1a3143631b61e77b98077d1df4f22163,
"12/2 Adichunchangiri Road Kuvempunagar, 570023 Mysore, India – Show map",mysore,India,,,,,,,12.29355231,,76.63265347,,,Mysore Homes,,,,23,Holiday Home,Retreat|Hotel Siddharta,,,,http://www.booking.com/,Share,Karnataka,e68a23c52e304cec9b7aacba7818d1d1,
"1088 Fort Aguada Road, Escrea-Walddo, Opp. Novotel Shrem Hotel, 403515 Candolim, India – Great location -",candolim,India,,,,,,,15.52659267,,73.76555175,,,Zense Resort,,,,25,Executive Twin Room,The O Resort & Spa|Resort Coqueiral|Casa A Boa Vida,,,,http://www.booking.com/,Share,Goa,d94ba44087a848b7a63fda67631a93b5,
"A-4, Sec54, Suncity, 122001 Bādshāhpur, India – Show map",bādshāhpur,India,,,,,,,28.43427759,,77.10725158,,,"Golf View Suncity, Gurgaon",,,,23,Budget Double Room,Hotel Golf View Suites,,,,http://www.booking.com/,Share,Haryana,0388a03c851906eb55f8ff7d1b003f83,
"Village Khandi , Post Rohat , Distrcit Pali, 306421 Jodhpur, India – Show map",jodhpur,India,,,,,,,26.2401543,,73.02464247,,,Mihir Garh Palace,,,,9,Suite,RAAS Jodhpur,,,,http://www.booking.com/,Share,Rajasthan,99b6b8c7c200a873048bdc0de5fc3d1a,
"245/1, Old Mahabalipuram Road, Padur, 603104 Kelambākkam, India – Show map",kelambākkam,India,,,,,,,12.80684677,,80.22781938,,,Days Hotel Chennai OMR,,,,57,Standard Room,Kohinoor Asiana Hotel|The Leela Palace Chennai,,,,http://www.booking.com/,Share,Tamil Nadu,658defe8929d24bb91e439e1ad73fb8e,
"Central Market, Near Fort Gopa Chowk Jaisalmer, 345001 Jaisalmer, India – Show map",jaisalmer,India,,,,,,,26.91408789,,70.91386366,,,Hotel Fort View,,,,8,Budget Double or Twin Room,Hotel Garh Jaisal Haveli,,,,http://www.booking.com/,Share,Rajasthan,d2515529321d7043e368a3603c974f86,
"99 Manorath Subash Nagar, 456006 Ujjain, India – Show map",ujjain,India,,,,,,,23.16762617,,75.78773618,,,Manorath Apartments,,,,6,Apartment With Shared Bathroom,Hotel Atlas Palace,,,,http://www.booking.com/,Share,Madhya Pradesh,a202c78ce0b4f1f77940a496ddc89a37,
"Goa palms resort Behind St. Cruz chapel north of Palolem Beach Palolem Canacona , 403702 Palolem, India – Show map",palolem,India,,,,,,,15.01151327,,74.02154177,,,Goa Palms Resort,,,,16,Superior Double Room,Crystal Goa|Marron Sea View Resort|Sea Shades,,,,http://www.booking.com/,Share,Goa,96b4d2534a575246cf68b2395fc82c6a,
"B-9, Mukat Pura House, Moti Lal Atal Road, Behind Ganpati Plaza, 302001 Jaipur, India – Great location -",jaipur,India,,,,,,,26.92019495,,75.79863667,,,The Comfort Guest House,,,,18,Deluxe Double Room (2 Adults + 1 Child),Sneh Deep Guest House,,,,http://www.booking.com/,Share,Rajasthan,f0e724fe85978a51ab01171a5a1bf148,
"Opp. Vapi Industrial Associaton Ground, Gidc, 396195 Vapi, India – Great location -",vapi,India,,,,,,,20.36486544,,72.92361975,,,Hotel Silver Leaf,,,,59,Deluxe Double Room,The Gold Beach Resort,,,,http://www.booking.com/,Share,Gujarat,cb8f2aa587a6341d4e9d8b3c882c4401,
"A 59, Sri Sai Jyoti, Vinobha Bhave Nagar, Near Laxmi Narayan Temple, 302021 Jaipur, India – Show map",jaipur,India,,,,,,,26.91039391,,75.73440045,,,Raghu's Holiday Home,,,,23,Deluxe Double Room,Sunder Palace Guest House,,,,http://www.booking.com/,Share,Rajasthan,3e07c5d4d83a4aab1955eea9e5768e6b,
"Goencar Vaddo, Flea Market Road, 403509 Anjuna, India – Great location -",anjuna,India,,,,,,,15.57494465,,73.74169081,,,Palmsntides,,,,10,Family Room with Private Bathroom,DoubleTree by Hilton Goa|The Yuppi Hippi Hideout,,,,http://www.booking.com/,Share,Goa,c16e190dfd380c4ee8863609b3698034,
"Hotel Port View L-384 Extn Mahiapalpur, Mahipalpur, 110037 New Delhi, India – This neighbourhood is a great choice for travellers interested in history, food, and culture – Check location Show map",new delhi,India,,,,,,,28.54631684,,77.12394565,,,Hotel Port View,,,,18,Deluxe Double Room,Airport Hotel Marina|Treebo Natraj Yes Please|Hotel Chanakya Inn,,,,http://www.booking.com/,Share,Delhi NCR,952d4cd511ec2f6e71293c0b5c3ca3a4,Mahipalpur
"Central Market, Near Fort Gopa Chowk Jaisalmer, 345001 Jaisalmer, India – Show map",jaisalmer,India,,,,,,,26.91408789,,70.91386366,,,Hotel Fort View,,,,8,Budget Double or Twin Room,Hotel Garh Jaisal Haveli,,,,http://www.booking.com/,Share,Rajasthan,3f03248fdeae621aef977f63ae426f86,
"Village Bujera, Via Nai, 313031 Udaipur, India – Show map",udaipur,India,,,,,,,24.56030712,,73.63240421,,,Bujera Fort,,,,16,Double or Twin Room,Udai Kothi,,,,http://www.booking.com/,Share,Rajasthan,6256247d7607cd0a4f28d424ac02e93e,
"958, Russel Chowk, Napier Town, 482001 Jabalpur, India – Show map",jabalpur,India,,,,,,,23.16339546,,79.93703953,,,Arihant Palace,,,,33,Deluxe Room,Hotel Polo Max,,,,http://www.booking.com/,Share,Madhya Pradesh,5adaa7ed80948393e1f917be014da8ea,
"101, Rathore Nagar, Queens Road, Amrapali Marg, Vaishali Nagar, , 302021 Jaipur, India – Show map",jaipur,India,,,,,,,26.91133896,,75.7520923,,,Royale Lalit Hotel Jaipur,,,,37,Deluxe Double Room,"Ibis Jaipur|Trident Jaipur|Zone By The Park , Bani Park Jaipur",,,,http://www.booking.com/,Share,Rajasthan,d6c1c91c2c1e3444108de353616f4e4c,
"Manapakkam, No 10, 600116 Abdullāpuram, India – Show map",abdullāpuram,India,,,,,,,12.78216673,,79.66962755,,,14 Square Manapakkam,,,,14,Standard Double Room,Citrus Hotels Sriperumbudur,,,,http://www.booking.com/,Share,Tamil Nadu,df22b789467141c3080a005710d26eef,
"Mangalam Road, Aristo Junction , Thampanoor, 695001 Trivandrum, India – Great location -",trivandrum,India,,,,,,,8.489808703,,76.95328952,,,All Seasons Guest House,,,,12,Standard Double Room,Uday Suites - The Airport Hotel,,,,http://www.booking.com/,Share,Kerala,c2629b53ea2322cdffeb3642b08287e8,
"Eramalloor, Cherthala, Alappuzha, 688537 Eramalloor, India – Great location -",eramalloor,India,,,,,,,9.827264149,,76.31023318,,,Hotel Mithila,,,,8,Standard Double Room,"Nathans Holiday Home, Private Villa",,,,http://www.booking.com/,Share,Kerala,8637fbdeb2a7a34959fd23a5592d8d62,
"Left End, Ourem, Palolem Beach, Canacona, 403702 Palolem, India – Great location -",palolem,India,,,,,,,15.00531919,,74.02716637,,,Marron Sea View Resort,,,,21,Deluxe Cottage with Sea View,The Bay Agonda|Alba Rooms Palolem,,,,http://www.booking.com/,Share,Goa,34b4da58e89c9164c845368eeb296fcd,
"Left End, Ourem, Palolem Beach, Canacona, 403702 Palolem, India – Great location -",palolem,India,,,,,,,15.00531919,,74.02716637,,,Marron Sea View Resort,,,,21,Deluxe Cottage with Sea View,The Bay Agonda|Alba Rooms Palolem,,,,http://www.booking.com/,Share,Goa,ece3d90f7fdbe28d273f61b0f5c8a642,
"81 Hunsemarenhalli Next To Viva Toyota Showroom, New Airport Road, 562157 Yelahanka, India – Show map",yelahanka,India,,,,,,,13.14784705,,77.6195991,,,Hotel Airport Comfort,,,,12,Deluxe Double or Twin Room,Hotel Vellara|Breeze Suites,,,,http://www.booking.com/,Share,Karnataka,88249a75f0475dfc359f00aab0c54947,
"Zen Enclave, Opp Dispensary Building Near Residency School, Residency Road, Sadar, 440001 Nagpur, India – Show map",nagpur,India,,,,,,,21.1613365,,79.07892466,,,Hotel Orient Inn,,,,24,Deluxe Double or Twin Room,Vista Rooms at Mount Road,,,,http://www.booking.com/,Share,Maharashtra,1543cd744e744b68b15bc77fe1657909,
"Beach Road, Kochi, Cochin, Kerala, 682001 Cochin, India – Show map",cochin,India,,,,,,,9.961271583,,76.23873993,,,Beach Gate Bungalows,,,,14,Deluxe Single Room,,,,,http://www.booking.com/,Share,Kerala,9f42d5adb69011e191282b81d51a59b6,
"12/2 Adichunchangiri Road Kuvempunagar, 570023 Mysore, India – Show map",mysore,India,,,,,,,12.29355231,,76.63265347,,,Mysore Homes,,,,23,Deluxe Single Room,Treebo Urban Oasis,,,,http://www.booking.com/,Share,Karnataka,39836e3dfc7d230510db1bacb1153138,
"Laxman Jhula (Near Taxi Stand), 249302 Tapovan, India – Great location -",tapovan,India,,,,,,,30.12478374,,78.33063126,,,Tourist Home - Rishikesh,,,,14,Budget Double Room,Shiv Shakti Guest House & Hostel|Yog Niketan By Sanskriti,,,,http://www.booking.com/,Share,Uttarakhand,65c47d0c45e79077294d38b4c3f7507b,
"Near Ladnu Haveli, Juni Bagar Chowk, Fort Road, 342001 Jodhpur, India – Great location -",jodhpur,India,,,,,,,26.29653274,,73.02240014,,,Om Heritage,,,,24,Budget Double Room,,,,,http://www.booking.com/,Share,Rajasthan,615c2514f1262bca6a5f703b0a444189,
"Opp. City Power House, Jaipur Road, 305001 Ajmer, India – Great location -",ajmer,India,,,,,,,26.45519891,,74.63709888,,,Kc Inn,,,,37,Deluxe Double Room,"Mansingh Palace, Ajmer",,,,http://www.booking.com/,Share,Rajasthan,461cb779f4d3f11708e250d6f86cd6f8,
"7966/6 Arakashan Road Pahar Ganj.New Delhi, Paharganj, 110055 New Delhi, India – This neighbourhood is a great choice for travellers interested in city trips, sightseeing, and monuments – Check location Show map",new delhi,India,,,,,,,28.64557967,,77.21677868,,,Hotel Sindh Palace,,,,9,King Room,Hotel Sun International|Hotel The Sunder,,,,http://www.booking.com/,Share,Delhi NCR,54c24d3ce994019a238859b6ee158d95,Paharganj
